event_id,source_video,frame_range,peak_frame,split_topology,track_id,parent_id,confidence,tracker_confidence,classification_source,centroid_x,centroid_y,claude_notes,bleach_risk,acd_division_type,misaligned_chromosomes,lagging_chromosome,anaphase_bridge,micronucleus
269,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,427-437,437,normal_split,1347,1270,0.0,0.1000,claude,809.3697383390216,1574.0255972696245,"The central cell cluster shows no clear progression toward division across the frames. The appearance of multiple touching lobes remains static throughout the sequence, consistent with z-plane focus drift or a persistent irregular cell morphology rather than cytokinesis. No daughter cells separate or move apart after the proposed split point, and the overall configuration and intensity remain unchanged, indicating this is likely a shape-change artifact rather than a real division event.",0.760,,,,,
270,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,427-437,437,normal_split,1348,1342,0.0,0.1000,claude,853.0552441953563,1585.7646116893516,"The central cell structure appears as two touching lobes throughout all frames with no significant morphological change or separation. This is consistent with z-plane focus drift or shape-change flickering rather than a genuine cytokinetic division, as the two lobes remain in close contact without increasing separation distance or developing distinct daughter cell characteristics across the time series.",0.760,,,,,
271,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,427-437,437,normal_split,1349,1342,0.0,0.1000,claude,853.0552441953563,1585.7646116893516,"The central cell structure appears as two touching lobes throughout all frames with no significant morphological change or separation. This is consistent with z-plane focus drift or shape-change flickering rather than a genuine cytokinetic division, as the two lobes remain in close contact without increasing separation distance or developing distinct daughter cell characteristics across the time series.",0.760,,,,,
272,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,428-438,438,normal_split,1350,155,0.0,0.1000,claude,1989.0479375696766,1667.2753623188405,"The candidate event shows a small bright structure in the center-right region that appears fragmented across frames 3-5 (post-split), but this is consistent with z-plane focus drift or shape-change flickering rather than a genuine division. The structure lacks the hallmarks of real mitosis: no clear rounding and elongation phase is visible, and the daughter-like fragments do not persist as distinct, well-defined cells with stable morphology. The appearance is more consistent with transient imaging artifacts.",0.762,,,,,
273,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,428-438,438,normal_split,1351,155,0.0,0.1000,claude,1989.0479375696766,1667.2753623188405,"The candidate event shows a small bright structure in the center-right region that appears fragmented across frames 3-5 (post-split), but this is consistent with z-plane focus drift or shape-change flickering rather than a genuine division. The structure lacks the hallmarks of real mitosis: no clear rounding and elongation phase is visible, and the daughter-like fragments do not persist as distinct, well-defined cells with stable morphology. The appearance is more consistent with transient imaging artifacts.",0.762,,,,,
274,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,429-439,439,normal_split,1353,1318,0.0,0.1000,claude,1040.7254697286012,876.3319415448851,"No cell division event is observed across the sequence. All cells maintain their positions and morphologies consistently throughout the frames. The small cell on the left side of the image shows minor shape fluctuations typical of z-plane focus drift or natural morphological variation, but no rounding, elongation, cleavage plane formation, or persistent separation into two daughter cells occurs. This is consistent with shape-change flickering rather than a real division event.",0.763,,,,,
275,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,429-439,439,normal_split,1354,1318,0.0,0.1000,claude,1040.7254697286012,876.3319415448851,"No cell division event is observed across the sequence. All cells maintain their positions and morphologies consistently throughout the frames. The small cell on the left side of the image shows minor shape fluctuations typical of z-plane focus drift or natural morphological variation, but no rounding, elongation, cleavage plane formation, or persistent separation into two daughter cells occurs. This is consistent with shape-change flickering rather than a real division event.",0.763,,,,,
276,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,440-450,450,normal_split,1368,848,0.0,0.1000,claude,1066.560948703806,328.65361279646993,"The cell configuration remains essentially static across all five frames with no progressive rounding, elongation, or cleavage furrow formation visible. The two apparent daughter cells in the center-right region are already present in the before-frames and maintain constant morphology and positioning throughout, indicating this is a tracking artifact or pre-existing cell pair rather than a genuine division event.",0.783,,,,,
277,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,440-450,450,normal_split,1369,848,0.0,0.1000,claude,1066.560948703806,328.65361279646993,"The cell configuration remains essentially static across all five frames with no progressive rounding, elongation, or cleavage furrow formation visible. The two apparent daughter cells in the center-right region are already present in the before-frames and maintain constant morphology and positioning throughout, indicating this is a tracking artifact or pre-existing cell pair rather than a genuine division event.",0.783,,,,,
278,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,440-450,450,normal_split,1370,1323,0.0,0.1000,claude,567.4823434991974,829.5922953451044,"The cell in the center-right region shows shape fluctuation and blurring across frames, consistent with z-plane focus drift rather than a true cytokinetic division. No persistent, distinct daughter cells emerge; the structure remains as a single elongated object that varies in appearance due to imaging artifacts.",0.783,,,,,
279,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,440-450,450,normal_split,1371,1323,0.0,0.1000,claude,567.4823434991974,829.5922953451044,"The cell in the center-right region shows shape fluctuation and blurring across frames, consistent with z-plane focus drift rather than a true cytokinetic division. No persistent, distinct daughter cells emerge; the structure remains as a single elongated object that varies in appearance due to imaging artifacts.",0.783,,,,,
280,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,448-458,458,normal_split,1380,1363,0.0,0.5000,claude,837.4496202531645,1587.9316455696203,"The sequence shows two touching cells that remain in the same configuration across all frames with no evidence of morphological progression toward or away from division. The appearance is consistent with shape-change flickering or a stable multi-cell contact rather than a dynamic mitotic event, as there is no rounding, elongation, or cleavage furrow formation visible.",0.797,,,,,
281,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,448-458,458,normal_split,1381,1363,0.0,0.5000,claude,837.4496202531645,1587.9316455696203,"The sequence shows two touching cells that remain in the same configuration across all frames with no evidence of morphological progression toward or away from division. The appearance is consistent with shape-change flickering or a stable multi-cell contact rather than a dynamic mitotic event, as there is no rounding, elongation, or cleavage furrow formation visible.",0.797,,,,,
282,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,461-471,471,normal_split,1387,1356,0.0,0.1000,claude,1326.935107073329,1148.3789746917587,"The cell on the left maintains a consistent crescent/curved morphology throughout all frames without rounding, elongation, or clear separation into two distinct daughter cells. The appearance of adjacent cells (upper right and lower right) remains stable and unchanged, suggesting no division event occurred—this is likely a tracking artifact or persistent shape-change flickering rather than a genuine cell division.",0.819,,,,,
283,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,461-471,471,normal_split,1388,1356,0.0,0.1000,claude,1326.935107073329,1148.3789746917587,"The cell on the left maintains a consistent crescent/curved morphology throughout all frames without rounding, elongation, or clear separation into two distinct daughter cells. The appearance of adjacent cells (upper right and lower right) remains stable and unchanged, suggesting no division event occurred—this is likely a tracking artifact or persistent shape-change flickering rather than a genuine cell division.",0.819,,,,,
284,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,464-474,474,normal_split,1394,1368,0.0,0.1000,claude,1080.5685959271168,303.5568060021436,"No meaningful change in cell morphology or positioning is observed across all five frames. The cells maintain constant positions and round morphologies throughout, with no evidence of rounding up, elongation, cleavage plane formation, or separation into distinct daughter cells. This appears to be a tracking artifact rather than a genuine cell division event.",0.824,,,,,
285,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,464-474,474,normal_split,1395,1368,0.0,0.1000,claude,1080.5685959271168,303.5568060021436,"No meaningful change in cell morphology or positioning is observed across all five frames. The cells maintain constant positions and round morphologies throughout, with no evidence of rounding up, elongation, cleavage plane formation, or separation into distinct daughter cells. This appears to be a tracking artifact rather than a genuine cell division event.",0.824,,,,,
286,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,472-482,482,normal_split,1405,1380,0.0,0.2000,claude,824.4580031695721,1592.2535657686212,"The cell maintains a consistent two-lobed or dumbbell morphology throughout all frames with no clear progression toward separation into two distinct daughter cells. The shape appears to be a stable feature of this cell rather than evidence of active cytokinesis, suggesting either shape-change flickering or a naturally elongated cell morphology rather than a genuine division event.",0.838,,,,,
287,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,472-482,482,normal_split,1406,1380,0.0,0.2000,claude,824.4580031695721,1592.2535657686212,"The cell maintains a consistent two-lobed or dumbbell morphology throughout all frames with no clear progression toward separation into two distinct daughter cells. The shape appears to be a stable feature of this cell rather than evidence of active cytokinesis, suggesting either shape-change flickering or a naturally elongated cell morphology rather than a genuine division event.",0.838,,,,,
288,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,477-487,487,normal_split,1411,1366,0.0,0.1000,claude,941.441910966341,38.930510314875136,"No clear division event is visible across the five frames. The cell in the center region remains as a single, persistent object with slight morphological fluctuations typical of focus drift or shape-change flickering rather than cytokinesis. No emergence of two distinct, stable daughter cells is observed.",0.847,,,,,
289,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,477-487,487,normal_split,1412,1366,0.0,0.1000,claude,941.441910966341,38.930510314875136,"No clear division event is visible across the five frames. The cell in the center region remains as a single, persistent object with slight morphological fluctuations typical of focus drift or shape-change flickering rather than cytokinesis. No emergence of two distinct, stable daughter cells is observed.",0.847,,,,,
290,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,477-487,487,normal_split,1413,1378,0.0,0.2000,claude,1055.7214839424141,884.7475083056478,"The central cell shows subtle morphological changes across frames but remains as a single, continuous object throughout the sequence. There is no clear separation into two distinct daughter cells, no rounding-up phase, and no elongation along a cleavage plane. The appearance of slight shape variation is consistent with normal cell movement or focus drift rather than a genuine division event.",0.847,,,,,
291,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,477-487,487,normal_split,1414,1378,0.0,0.2000,claude,1055.7214839424141,884.7475083056478,"The central cell shows subtle morphological changes across frames but remains as a single, continuous object throughout the sequence. There is no clear separation into two distinct daughter cells, no rounding-up phase, and no elongation along a cleavage plane. The appearance of slight shape variation is consistent with normal cell movement or focus drift rather than a genuine division event.",0.847,,,,,
292,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,479-489,489,normal_split,1417,1254,0.0,0.2000,claude,65.53602150537634,1461.363440860215,"The cell on the left (track 1254) shows consistent morphology across all frames with no evidence of rounding, elongation, or cleavage plane formation. The cell on the right remains a separate, distinct entity throughout the sequence with no interaction or proximity change, consistent with two unrelated cells rather than a division event.",0.850,,,,,
293,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,479-489,489,normal_split,1418,1254,0.0,0.2000,claude,65.53602150537634,1461.363440860215,"The cell on the left (track 1254) shows consistent morphology across all frames with no evidence of rounding, elongation, or cleavage plane formation. The cell on the right remains a separate, distinct entity throughout the sequence with no interaction or proximity change, consistent with two unrelated cells rather than a division event.",0.850,,,,,
294,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,484-494,494,normal_split,1423,1320,0.0,0.2000,claude,603.6043074324324,663.4852195945946,"The cell in the center-right region shows minor shape fluctuation and appears slightly elongated in frames 1-2, but no clear cytokinesis, persistent cleavage furrow, or two distinct daughter cells emerge in the after-frames. The morphology remains largely unchanged across all frames, consistent with shape-change flickering rather than a genuine mitotic division.",0.859,,,,,
295,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,484-494,494,normal_split,1424,1320,0.0,0.2000,claude,603.6043074324324,663.4852195945946,"The cell in the center-right region shows minor shape fluctuation and appears slightly elongated in frames 1-2, but no clear cytokinesis, persistent cleavage furrow, or two distinct daughter cells emerge in the after-frames. The morphology remains largely unchanged across all frames, consistent with shape-change flickering rather than a genuine mitotic division.",0.859,,,,,
296,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,494-504,504,normal_split,1434,730,0.0,0.1000,claude,825.3576101177497,1170.2150021805494,"The central cell exhibits fragmented or irregular morphology across all frames, with no clear rounding, elongation, or progression toward distinct daughter cells. The irregular appearance is consistent with z-plane focus drift or segmentation noise rather than genuine cytokinesis, and the cell does not resolve into two persistent, well-defined daughter cells in the post-split frames.",0.877,,,,,
297,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,494-504,504,normal_split,1435,730,0.0,0.1000,claude,825.3576101177497,1170.2150021805494,"The central cell exhibits fragmented or irregular morphology across all frames, with no clear rounding, elongation, or progression toward distinct daughter cells. The irregular appearance is consistent with z-plane focus drift or segmentation noise rather than genuine cytokinesis, and the cell does not resolve into two persistent, well-defined daughter cells in the post-split frames.",0.877,,,,,
298,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,497-507,507,normal_split,1441,262,0.0,0.1000,claude,632.524358974359,1420.898717948718,"No cell division is observed across the sequence. All cells maintain consistent positions, morphology, and identity throughout the 6 frames. The candidate track 262 (center cell) shows no rounding, elongation, cleavage plane formation, or separation into daughter cells—it remains a single, stable object.",0.882,,,,,
299,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,497-507,507,normal_split,1442,262,0.0,0.1000,claude,632.524358974359,1420.898717948718,"No cell division is observed across the sequence. All cells maintain consistent positions, morphology, and identity throughout the 6 frames. The candidate track 262 (center cell) shows no rounding, elongation, cleavage plane formation, or separation into daughter cells—it remains a single, stable object.",0.882,,,,,
300,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,498-508,508,normal_split,1444,75,0.0,0.1000,claude,1718.9099216710183,1619.742819843342,"The central cell exhibits fragmented, dispersed morphology across all frames with no clear evidence of cytokinesis or formation of two persistent daughter cells. The irregular, scattered appearance is consistent with z-plane focus drift or image artifact rather than a genuine cell division event.",0.883,,,,,
301,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,498-508,508,normal_split,1445,75,0.0,0.1000,claude,1718.9099216710183,1619.742819843342,"The central cell exhibits fragmented, dispersed morphology across all frames with no clear evidence of cytokinesis or formation of two persistent daughter cells. The irregular, scattered appearance is consistent with z-plane focus drift or image artifact rather than a genuine cell division event.",0.883,,,,,
302,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,505-515,515,normal_split,1453,1447,0.0,0.1000,claude,1263.6752688172044,1973.6451612903227,"The cell in the center shows morphological changes consistent with shape-change flickering rather than genuine division. Across all frames, the cell appears as an elongated, sometimes fragmented shape with variable intensity, but no two persistent, distinct daughter cells with separated nuclei emerge. The appearance of potential splitting is transient and the cell does not resolve into two clearly separated entities with stable boundaries.",0.896,,,,,
303,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,505-515,515,normal_split,1454,1447,0.0,0.1000,claude,1263.6752688172044,1973.6451612903227,"The cell in the center shows morphological changes consistent with shape-change flickering rather than genuine division. Across all frames, the cell appears as an elongated, sometimes fragmented shape with variable intensity, but no two persistent, distinct daughter cells with separated nuclei emerge. The appearance of potential splitting is transient and the cell does not resolve into two clearly separated entities with stable boundaries.",0.896,,,,,
304,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,506-516,516,normal_split,1455,1304,0.0,0.2000,claude,824.8326817826427,1299.5113369820172,"The upper cell shows shape-change flickering characteristic of a false positive. The two bright punctate structures in the upper region persist unchanged across all frames, remaining separated and dim. There is no evidence of cell rounding, elongation along a cleavage plane, or progressive cytokinesis. The apparent separation is consistent with z-plane focus drift or mask segmentation artifacts rather than a genuine mitotic division with distinct, persistent daughter cells.",0.897,,,,,
305,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,506-516,516,normal_split,1456,1304,0.0,0.2000,claude,824.8326817826427,1299.5113369820172,"The upper cell shows shape-change flickering characteristic of a false positive. The two bright punctate structures in the upper region persist unchanged across all frames, remaining separated and dim. There is no evidence of cell rounding, elongation along a cleavage plane, or progressive cytokinesis. The apparent separation is consistent with z-plane focus drift or mask segmentation artifacts rather than a genuine mitotic division with distinct, persistent daughter cells.",0.897,,,,,
306,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,513-523,523,normal_split,1471,1404,0.0,0.1000,claude,1116.9225736095966,279.98473282442745,"No morphological changes consistent with cell division are observed across the sequence. The cell in the center-left region maintains a stable, rounded morphology throughout all frames with no rounding-up, elongation, cleavage plane formation, or persistent separation into distinct daughter cells. The appearance remains virtually identical across all five frames, indicating this is likely a tracking artifact or spontaneous ID reassignment rather than a genuine division event.",0.910,,,,,
307,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,513-523,523,normal_split,1472,1404,0.0,0.1000,claude,1116.9225736095966,279.98473282442745,"No morphological changes consistent with cell division are observed across the sequence. The cell in the center-left region maintains a stable, rounded morphology throughout all frames with no rounding-up, elongation, cleavage plane formation, or persistent separation into distinct daughter cells. The appearance remains virtually identical across all five frames, indicating this is likely a tracking artifact or spontaneous ID reassignment rather than a genuine division event.",0.910,,,,,
308,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,524-534,534,normal_split,1490,1437,0.0,0.1000,claude,54.4061135371179,1480.6855895196506,"The image sequence shows two separate, distinct cells throughout all frames with no evidence of division. The left cell (appearing as a two-lobed or slightly irregular shape) and the right cell remain consistently separated and do not show the characteristic rounding, elongation, and cytokinetic cleavage expected of a real division event. This appears to be either a tracking artifact or misidentification of two pre-existing cells as a split event.",0.929,,,,,
309,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,524-534,534,normal_split,1491,1437,0.0,0.1000,claude,54.4061135371179,1480.6855895196506,"The image sequence shows two separate, distinct cells throughout all frames with no evidence of division. The left cell (appearing as a two-lobed or slightly irregular shape) and the right cell remain consistently separated and do not show the characteristic rounding, elongation, and cytokinetic cleavage expected of a real division event. This appears to be either a tracking artifact or misidentification of two pre-existing cells as a split event.",0.929,,,,,
310,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,525-535,535,normal_split,1493,1470,0.0,0.2000,claude,272.61603375527426,1961.0632911392406,"The central cell shows persistent shape flickering and partial fragmentation across all frames, with no clear progression toward two distinct, persistent daughter cells. The appearance of multiple fragments in the center region is consistent with z-plane focus drift or segmentation artifacts rather than a genuine cytokinetic division event.",0.930,,,,,
311,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,525-535,535,normal_split,1494,1470,0.0,0.2000,claude,272.61603375527426,1961.0632911392406,"The central cell shows persistent shape flickering and partial fragmentation across all frames, with no clear progression toward two distinct, persistent daughter cells. The appearance of multiple fragments in the center region is consistent with z-plane focus drift or segmentation artifacts rather than a genuine cytokinetic division event.",0.930,,,,,
312,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,530-540,540,normal_split,1502,6,0.0,0.1000,claude,1349.3441818992421,150.45742309407044,"The central cell shows no significant morphological change across all frames—it remains rounded and intact throughout the sequence. There is no visible elongation, rounding-up, cleavage plane formation, or separation into two distinct daughter cells. The appearance of potential fragmentation in the center is consistent with z-plane focus drift or noise artifacts rather than genuine cytokinesis.",0.939,,,,,
313,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,530-540,540,normal_split,1503,6,0.0,0.1000,claude,1349.3441818992421,150.45742309407044,"The central cell shows no significant morphological change across all frames—it remains rounded and intact throughout the sequence. There is no visible elongation, rounding-up, cleavage plane formation, or separation into two distinct daughter cells. The appearance of potential fragmentation in the center is consistent with z-plane focus drift or noise artifacts rather than genuine cytokinesis.",0.939,,,,,
314,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,530-540,540,normal_split,1504,1484,0.0,0.1000,claude,1219.893670886076,1983.2848101265822,"The central elongated structure shows minimal morphological change across all frames, appearing as a persistent filamentous or chain-like formation rather than undergoing the characteristic rounding, elongation along a cleavage plane, and separation into two distinct daughter cells typical of cell division. No clear daughter cell separation or persistent divergence is observed.",0.939,,,,,
315,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,530-540,540,normal_split,1505,1484,0.0,0.1000,claude,1219.893670886076,1983.2848101265822,"The central elongated structure shows minimal morphological change across all frames, appearing as a persistent filamentous or chain-like formation rather than undergoing the characteristic rounding, elongation along a cleavage plane, and separation into two distinct daughter cells typical of cell division. No clear daughter cell separation or persistent divergence is observed.",0.939,,,,,
316,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,535-545,545,normal_split,1514,1506,0.0,0.1000,claude,1122.6281087333718,271.8831694621168,"The image sequence shows four distinct, persistent cells in fixed positions throughout all frames with no morphological changes, rounding, elongation, or cleavage plane formation. This represents a static multi-cell configuration rather than a dynamic division event.",0.948,,,,,
317,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,535-545,545,normal_split,1515,1506,0.0,0.1000,claude,1122.6281087333718,271.8831694621168,"The image sequence shows four distinct, persistent cells in fixed positions throughout all frames with no morphological changes, rounding, elongation, or cleavage plane formation. This represents a static multi-cell configuration rather than a dynamic division event.",0.948,,,,,
318,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,536-546,546,normal_split,1520,1316,0.0,0.3000,claude,830.6607869742198,1047.445725915875,"No clear division event is observable. The cell of interest (upper right region) shows gradual changes in morphology and intensity across frames, consistent with focus drift or z-plane motion rather than cytokinesis. No distinct daughter cells with persistent separation are visible; the apparent changes appear to be artifacts of the imaging modality rather than a genuine cell division event.",0.950,,,,,
319,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,536-546,546,normal_split,1521,1316,0.0,0.3000,claude,830.6607869742198,1047.445725915875,"No clear division event is observable. The cell of interest (upper right region) shows gradual changes in morphology and intensity across frames, consistent with focus drift or z-plane motion rather than cytokinesis. No distinct daughter cells with persistent separation are visible; the apparent changes appear to be artifacts of the imaging modality rather than a genuine cell division event.",0.950,,,,,
320,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,536-546,546,normal_split,1522,1513,0.0,0.3000,claude,1203.2048558421852,1991.4355083459789,"The central cell-like structure remains visibly connected and does not separate into two distinct daughter cells across all frames. The apparent fragmented appearance in the center is consistent with z-plane focus drift or debris rather than a genuine cytokinetic division, as no persistent pair of daughter cells emerges.",0.950,,,,,
321,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,536-546,546,normal_split,1523,1513,0.0,0.3000,claude,1203.2048558421852,1991.4355083459789,"The central cell-like structure remains visibly connected and does not separate into two distinct daughter cells across all frames. The apparent fragmented appearance in the center is consistent with z-plane focus drift or debris rather than a genuine cytokinetic division, as no persistent pair of daughter cells emerges.",0.950,,,,,
322,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,542-552,552,normal_split,1532,1346,0.0,0.1000,claude,791.6940104166666,1610.072265625,"The central cell exhibits consistent morphology across all frames with internal segmentation that appears stable and unchanging, characteristic of a single cell with segmented nuclei or chromosomal structure rather than cytokinesis. No progressive rounding, elongation, cleavage furrow formation, or separation into distinct daughter cells is observed—the appearance remains static throughout, suggesting this is a z-plane focus artifact or internal cellular structure rather than an active division event.",0.960,,,,,
323,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,542-552,552,normal_split,1533,1346,0.0,0.1000,claude,791.6940104166666,1610.072265625,"The central cell exhibits consistent morphology across all frames with internal segmentation that appears stable and unchanging, characteristic of a single cell with segmented nuclei or chromosomal structure rather than cytokinesis. No progressive rounding, elongation, cleavage furrow formation, or separation into distinct daughter cells is observed—the appearance remains static throughout, suggesting this is a z-plane focus artifact or internal cellular structure rather than an active division event.",0.960,,,,,
324,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,545-555,555,normal_split,1539,1367,0.0,0.1000,claude,1997.6675749318802,2041.7602179836513,"The cell in the upper right region shows persistent shape changes and protrusions across frames, but no clear cytokinetic division into two distinct daughter cells. The morphological variations appear consistent with z-plane focus drift and shape-change flickering rather than a genuine mitotic split, as the cell never cleanly separates into two independent, persistent structures.",0.965,,,,,
325,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,545-555,555,normal_split,1540,1367,0.0,0.1000,claude,1997.6675749318802,2041.7602179836513,"The cell in the upper right region shows persistent shape changes and protrusions across frames, but no clear cytokinetic division into two distinct daughter cells. The morphological variations appear consistent with z-plane focus drift and shape-change flickering rather than a genuine mitotic split, as the cell never cleanly separates into two independent, persistent structures.",0.965,,,,,
326,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,545-555,555,normal_split,1537,1526,0.0,0.1000,claude,1131.142177589852,266.6374207188161,"No division event is observed across the five frames. The cell configurations remain static with four distinct cells visible throughout the sequence (top, center-left, center-right, and bottom positions). There is no evidence of rounding, elongation, cleavage plane formation, or the appearance of new daughter cells that would indicate a real mitotic division.",0.965,,,,,
327,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,545-555,555,normal_split,1538,1526,0.0,0.1000,claude,1131.142177589852,266.6374207188161,"No division event is observed across the five frames. The cell configurations remain static with four distinct cells visible throughout the sequence (top, center-left, center-right, and bottom positions). There is no evidence of rounding, elongation, cleavage plane formation, or the appearance of new daughter cells that would indicate a real mitotic division.",0.965,,,,,
328,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,548-558,558,normal_split,1543,1536,0.0,0.1000,claude,1193.5847058823529,1991.474705882353,"The sequence shows no significant morphological changes in the central cell region across all five frames. The scattered bright punctate structures in the center appear to be extracellular debris or autofluorescence artifacts rather than a dividing cell, and their pattern remains essentially static throughout the timeline. No rounding, elongation, cleavage furrow formation, or separation into distinct daughter cells is observed.",0.970,,,,,
329,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,548-558,558,normal_split,1544,1536,0.0,0.1000,claude,1193.5847058823529,1991.474705882353,"The sequence shows no significant morphological changes in the central cell region across all five frames. The scattered bright punctate structures in the center appear to be extracellular debris or autofluorescence artifacts rather than a dividing cell, and their pattern remains essentially static throughout the timeline. No rounding, elongation, cleavage furrow formation, or separation into distinct daughter cells is observed.",0.970,,,,,
330,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,553-563,563,normal_split,1549,1405,0.0,0.1000,claude,818.9869358669833,1622.3266033254156,"The cell maintains an elongated, dumbbell-like morphology consistently across all frames with no clear separation into two distinct daughter cells. The appearance of two lobes is a persistent shape characteristic rather than evidence of cytokinesis or separation, consistent with shape-change flickering or z-plane focus artifact.",0.979,,,,,
331,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,553-563,563,normal_split,1550,1405,0.0,0.1000,claude,818.9869358669833,1622.3266033254156,"The cell maintains an elongated, dumbbell-like morphology consistently across all frames with no clear separation into two distinct daughter cells. The appearance of two lobes is a persistent shape characteristic rather than evidence of cytokinesis or separation, consistent with shape-change flickering or z-plane focus artifact.",0.979,,,,,
332,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,557-567,567,normal_split,1556,199,0.0,0.8000,claude,158.27766599597587,113.20120724346077,"The central object shows fragmentation and dispersal rather than a clean cytokinetic division. The signal breaks into multiple small, disconnected fragments that gradually disperse over the frames, consistent with cellular debris or z-plane focus drift causing a single cell to appear as scattered blobs, not the persistent two-daughter-cell morphology expected from real mitosis.",0.986,,,,,
333,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,557-567,567,normal_split,1557,199,0.0,0.8000,claude,158.27766599597587,113.20120724346077,"The central object shows fragmentation and dispersal rather than a clean cytokinetic division. The signal breaks into multiple small, disconnected fragments that gradually disperse over the frames, consistent with cellular debris or z-plane focus drift causing a single cell to appear as scattered blobs, not the persistent two-daughter-cell morphology expected from real mitosis.",0.986,,,,,
334,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,557-567,567,normal_split,1558,500,0.0,0.1000,claude,1345.633119200571,378.61527480371166,"The center cell appears as two touching masks across all frames with no significant morphological change or separation over time. This is consistent with shape-change flickering or a persistent segmentation artifact rather than a genuine division event, as true mitosis would show progressive rounding, elongation, and clear separation of daughter cells.",0.986,,,,,
